               Credit Union Cherry Blossom 10 Mile Road Race
                              Washington, DC
                           Sunday, April 1, 2007
                  Official Female Results With 10km Split

Place Div  /Tot   Num    Name                   Ag Hometown           Time     Pace  S Split   
===== =========== ====== ====================== == ================== =======  ===== = ======= 
    1     1/728        4 Teyba Erkesso          24 Ethiopia             51:44#  5:11 !   32:06 
  479     1/33       105 Chris Craun            60 Bethesda MD        1:19:23*  7:57     49:05 
  480   135/1659    4381 Britta Schumann        27 Falls Church VA    1:19:24   7:57     49:37 
  481    71/835     9662 Kerri Ralston          35 Bristow VA         1:19:25   7:57     49:31 
  482   136/1659    4474 Lori Simon             25 Arlington VA       1:19:26   7:57     49:52 
  483    15/257     4792 Elizabeth Weaver       52 Chevy Chase MD     1:19:26   7:57     50:01 
  484   137/1659    2872 Sara Faber             27 Baltimore MD       1:19:26   7:57     50:35 
  485    72/835     2893 Nanci Feldman          37 North Potomac MD   1:19:27   7:57     49:32 
  486    54/519     1695 Kelley Shanahan        41 Manakin-Sabot VA   1:19:28   7:57     49:51 
  487    86/1083   13437 Michelle Thompson      31 Silver Spring MD   1:19:29   7:57     50:14 
  488    16/257     2533 Manuela Carvalho       52 Washington DC      1:19:29   7:57     49:43 
  489   138/1659    2518 Becky Carlson St Clair 28 Silver Spring MD   1:19:29   7:57     49:49 
  490   139/1659    3951 Mary Beth Nazzaro      29 Washington DC      1:19:30   7:57     49:10 
  491    82/728     4429 Karyn Shapiro          21 West Hartford CT   1:19:30   7:57     49:56 
  492    30/382     2940 Holly Foster           46 Rockville MD       1:19:32   7:58     49:21 
  493    87/1083    4185 Ewa Rainer             34 Arlington VA       1:19:32   7:58     49:06 
  494    73/835     4322 Rachel Saks            35 Waltham MA         1:19:33   7:58     49:54 
  495   140/1659    9056 Stefanie Sidlow        25 Arlington VA       1:19:34   7:58     50:29 
  496    83/728    17095 Melissa Veilleux       22 Washington DC      1:19:35   7:58     50:10 
  497    74/835     4740 Tanya Vichnevsky       35 Washington DC      1:19:38   7:58     48:55 
  498   141/1659     792 Sarah Davis            28 Arlington VA       1:19:38   7:58     49:58 
  499   142/1659    5093 Michelle Dirst         26 Arlington VA       1:19:38   7:58     49:16 
  500    88/1083    1717 Rebecca Signer         30 Arlington VA       1:19:39   7:58     50:29 
  501   143/1659    4368 Heather Schloss        27 Washington DC      1:19:39   7:58     50:25 
  502    89/1083    4791 Meredith Weaver        33 Washington DC      1:19:39   7:58     48:58 
  503    55/519     2221 Ladan Archin           44 Arlington VA       1:19:40   7:58     49:52 
  504    75/835     3057 Jeanette Goetz         38 Joppa MD           1:19:40   7:58     50:26 
  505    90/1083    6416 Diana Best             33 Warrenton VA       1:19:41   7:59     50:27 
  506   144/1659   14380 Tanya Brennan          29 Arlington VA       1:19:41   7:59     50:19 
  507    56/519     3933 Eileen Murphy          40 Ellicott City MD   1:19:42   7:59     50:37 
  508    91/1083    4204 Kate Reed              31 Baltimore MD       1:19:43   7:59     49:00 
  509    76/835     8341 Alisa Miller           35 Ashburn VA         1:19:43   7:59     50:13 
  510     4/115      124 Ginny Hughes           56 Warrenton VA       1:19:43*  7:59     49:12 
  511    84/728     2866 Gillian Evans          24 Oakton VA          1:19:44   7:59     48:21 
  512   145/1659    2757 Anne Dilger            28 South Arlington VA 1:19:44   7:59     49:15 
  513    31/382     7124 Juliet Ewing           49 Washington DC      1:19:44   7:59     49:47 
  514    32/382     2238 Cori Asaka             45 Alexandria VA      1:19:45   7:59     50:10 
  515   146/1659   15720 Betty Lee              26 Gaithersburg MD    1:19:45   7:59     50:42 
  516   147/1659    4727 Laura Vartain          26 Washington DC      1:19:45   7:59     51:00 
  517    77/835     2486 Colleen Cahill         37 Tampa FL           1:19:45   7:59     49:41 
  518    57/519     5020 Shannon Smith          40 Washington DC      1:19:47   7:59     49:48 
  519    78/835     3923 Kristina Muldoon       36 Bethesda MD        1:19:49   7:59     50:00 
  520    79/835     2990 Kerri Garneau          37 Lusby MD           1:19:49   7:59     49:55 
  521    85/728     4259 Camie Rodan            24 Washington DC      1:19:49   7:59     49:27 
  522   148/1659    3453 Meredith Kintzing      27 Norfolk VA         1:19:52   8:00     50:05 
  523    17/257     2007 Chandralekha Banerjee  51 Lutherville MD     1:19:53   8:00     50:55 
  524    92/1083    3140 Karen Hammel           30 Ellicott City MD   1:19:53   8:00     49:36 
  525   149/1659   13746 Sarah Wood             27 Alexandria VA      1:19:56   8:00     51:13 
  526    58/519     3369 Karen Kalber           41 Crofton MD         1:19:56   8:00     49:22 
  527   150/1659    8320 Michelle Michalek      27 College Park MD    1:19:56   8:00     49:54 
  528    93/1083    8090 Heather Ludemann       31 Washington DC      1:19:58   8:00     50:15 
  529    86/728    13700 Elizabeth Williams     23 Washington DC      1:19:58   8:00     51:32 
  530    94/1083    2111 Jennifer Popovic       33 Washington DC      1:19:58   8:00     50:29 
  531    33/382     1632 Donna Rostant          47 Oak Hill VA        1:20:00   8:00     49:42 
  532    87/728     5117 Katharine Ferguson     24 Washington DC      1:20:00   8:00     49:34 
  533    88/728     1697 Anna Shaver            24 New York NY        1:20:00   8:00     51:48 
  534    80/835     2981 Mary Jo Galletta       39 Manlius NY         1:20:01   8:01     49:43 
  535    95/1083    4335 Mary Sanders           33 Gaithersburg MD    1:20:02   8:01     52:00 
  536   151/1659    2419 Marina Brauch          25 Washington DC      1:20:05   8:01     52:15 
  537   152/1659    8873 Laura Rosenbaum        29 Gaithersburg MD    1:20:05   8:01     49:20 
  538    96/1083    8918 Judy Sackrowitz        33 Washington DC      1:20:05   8:01     49:22 
  539    81/835     1813 Mar Tarres             36 Arlington VA       1:20:06   8:01     49:49 
  540    97/1083    4945 Nia Nguyen             34 Leesburg VA        1:20:08   8:01     49:16 
  541    34/382     4698 Denise Trujillo        49 Bethesda MD        1:20:08   8:01     49:46 
  542    89/728     4469 Erin Silliman          24 Bethesda MD        1:20:08   8:01     48:40 
  543    90/728     2269 Michelle Bahe          23 Silver Spring MD   1:20:09   8:01     50:15 
  544    98/1083    4891 Naomi Wyatt            34 Harrisburg PA      1:20:09   8:01     49:55 
  545   153/1659    2412 Rebecca Boyles         29 Chapel Hill NC     1:20:12   8:02     50:47 
  546    91/728     4118 Rebecca Phillips       24 Baltimore MD       1:20:13   8:02     50:03 
  547    82/835     2049 Christine Higgins      39 Washington DC      1:20:13   8:02     49:03 
  548   154/1659    2683 Kathryn Czech          27 Baltimore MD       1:20:14   8:02     50:01 
  549   155/1659    2852 Delnora Erickson       25 Bethesda MD        1:20:14   8:02     49:32 
  550    59/519     3786 Juda McGannon          40 Hunt Valley MD     1:20:14   8:02     50:01 
  551    99/1083    4240 Aimee Riordan          31 Washington DC      1:20:15   8:02     51:38 
  552    83/835     3771 Kimberly McCumber      37 Schenectady NY     1:20:15   8:02     50:05 
  553    60/519     4880 Amy Wood               42 Chevy Chase MD     1:20:15   8:02     49:44 
  554    92/728      393 Clarice Ahn            20 College Park MD    1:20:15   8:02     49:56 
  555   156/1659    2408 Anne Bowman            26 Washington DC      1:20:16   8:02     49:38 
  556     9/55      2780 Bridget Dowd           19 Fair Haven NJ      1:20:16   8:02     51:10 
  557   157/1659    8887 Amanda Rottier         25 Arlington VA       1:20:18   8:02     50:32 
  558    18/257    17350 Katherine Lawrence     50 Bethesda MD        1:20:20   8:02     50:06 
  559   158/1659    3701 Caroline Mans          28 Rockville MD       1:20:21   8:03     49:02 
  560   159/1659   16792 Annie Simpson          28 Washington DC      1:20:22   8:03     50:06 
  561    84/835     6564 Laurie Buchanan        37 McLean VA          1:20:22   8:03     50:19 
  562    61/519     3971 Diana Nickerson        43 Washington DC      1:20:23   8:03     50:35 
  563    85/835     4890 Nancy Wu               35 Hoboken NJ         1:20:24   8:03     50:05 
  564     5/115      148 Linda Mills            57 Salisbury MD       1:20:24*  8:03     49:58 
  565    35/382    10612 Mary Rose Catena       47 Washington DC      1:20:25   8:03     50:37 
  566   160/1659    3111 Elizabeth Groves       29 Ashburn VA         1:20:25   8:03     50:37 
  567    93/728     6512 Heidi Brakewood        21 State College PA   1:20:25   8:03     50:50 
  568    86/835     3122 Judith Hafner          37 Arlington VA       1:20:25   8:03     50:40 
  569    94/728    15987 Megan McSweeney        24 Ashburn VA         1:20:26   8:03     51:19 
  570    36/382     6759 Vivian Cocca           45 Washington DC      1:20:26   8:03     48:54 
  571   161/1659   13817 Jill Jarman            28 Washington DC      1:20:28   8:03     50:15 
  572    87/835     4485 Tina Slivka            35 Washington DC      1:20:30   8:03     50:13 
  573    62/519     3627 Cynthia Lopata         41 Catonsville MD     1:20:30   8:03     49:47 
  574   162/1659    3344 Jennifer Johnson       28 Arlington VA       1:20:30   8:03     50:39 
  575   163/1659    2760 Hope Dishman           26 Washington DC      1:20:31   8:04     51:06 
  576   164/1659    4157 Erin Price             28 McLean VA          1:20:32   8:04     49:56 
  577    95/728     2429 Elana Brochin          24 Washington DC      1:20:32   8:04     49:50 
  578   165/1659    2631 Colleen Conyngham      28 Apt 1023 MD        1:20:32   8:04     50:11 
  579   166/1659   11151 Shannon Fleg           29 Chapel Hill NC     1:20:35   8:04     48:51 
  580   100/1083     429 Patricia Darrah        34 Washington DC      1:20:37   8:04     49:31 
  581   167/1659    2313 Kimberly Basmajian     26 Hoboken NJ         1:20:38   8:04     51:26 
  582    96/728     7211 Jessica Ford           23 Arlington VA       1:20:39   8:04     50:05 
  583    97/728    10589 Megan Carroll          22 Arlington VA       1:20:39   8:04     50:35 
  584    98/728     3832 Meagan Metzger         24 Alexandria VA      1:20:39   8:04     50:37 
  585     6/115     2715 Margaret Davis         55 Vienna VA          1:20:40*  8:04     50:13 
  586    63/519     3556 Karen Leder            42 Bethesda MD        1:20:40   8:04     50:11 
  587   101/1083    2969 Nicole Gaertner        33 Washington DC      1:20:40   8:04     50:30 
  588   168/1659    3774 Colleen McCusker       27 Alexandria VA      1:20:41   8:05     51:14 
  589   169/1659    1835 Amanda Tickell         27 Washington DC      1:20:41   8:05     50:02 
  590    64/519     4711 Christine Valenti      41 Gaithersburg MD    1:20:43   8:05     49:54 
  591    19/257     2730 Anne Del Castillo      54 Bethesda MD        1:20:43   8:05     50:21 
  592    99/728     9550 Tanisha Woodard        24 Arlington VA       1:20:45   8:05     50:25 
  593   170/1659    4558 Jennifer Steele        29 Alexandria VA      1:20:46   8:05     51:38 
  594   171/1659    3700 Ginger Manos           28 Roanoke VA         1:20:46   8:05     50:31 
  595    37/382     3021 Michelle Gerhard       46 Columbia MD        1:20:47   8:05     50:25 
  596   102/1083    4587 Megan Stifel Wildstein 31 Silver Spring MD   1:20:48   8:05     50:45 
  597    65/519     3616 Rebekah Liu            43 Bethesda MD        1:20:49   8:05     50:36 
  598    10/55      4365 Kathryn Schlaffer      19 Baltimore MD       1:20:49   8:05     50:08 
  599   172/1659    8009 Brianna Leissoo        26 Denver CO          1:20:49   8:05     51:15 
  600    66/519     4079 Janice Peischel        40 New York NY        1:20:50   8:05     51:30 
  601   173/1659    6452 Darci Bloyer           27 Arlington VA       1:20:52   8:06     51:03 
  602    20/257     3651 Michelle Lyle          52 Merritt Island FL  1:20:53   8:06     50:24 
  603   103/1083    2470 Carrie Burke           31 Silver Spring MD   1:20:54   8:06     51:07 
  604   174/1659    4888 Helen Wu               29 New York NY        1:20:54   8:06     50:16 
  605    21/257     2546 Lee Catella            54 Oneonta NY         1:20:54   8:06     49:45 
  606   104/1083    4519 Mary Sohns             32 Cooperstown NY     1:20:54   8:06     49:45 
  607   175/1659    3824 Mary Melluzzo          29 Bethesda MD        1:20:56   8:06     51:06 
  608   176/1659    9186 Kathleen Stenger       28 Woodbridge VA      1:20:58   8:06     50:19 
  609   105/1083    4461 Sasha Sibert           32 Washington DC      1:20:58   8:06     51:01 
  610   177/1659    8528 Colleen O'Reilly       28 Washington DC      1:20:58   8:06     51:19 
  611   178/1659    4295 Elisabeth Rottach      26 Washington DC      1:20:59   8:06     50:51 
  612   179/1659    3518 Alice Lam              26 Washington DC      1:20:59   8:06     51:02 
  613   180/1659    2174 Natalie Aitken         26 Washington DC      1:20:59   8:06     51:44 
  614    88/835     4058 Gwen Parker            38 New Carrollton MD  1:20:59   8:06     49:30 
  615    89/835     2952 Mary Freeman           39 Arlington VA       1:21:00   8:06     50:56 
  616   106/1083    2846 Kim Eppehimer          31 Hanover MD         1:21:00   8:06     51:11 
  617   181/1659   10591 Sarah Carroll          25 Amityville NY      1:21:01   8:07     50:35 
  618   107/1083    2645 Kathleen Copsey        32 Laurel MD          1:21:02   8:07     50:37 
  619    90/835     9666 Wendy Henning          35 Washington DC      1:21:02   8:07     50:36 
  620   100/728     4285 Morganne Rosenhaus     20 Washington DC      1:21:03   8:07     50:26 
  621   182/1659    2300 Amy Barnette           29 Boonsboro MD       1:21:03   8:07     49:52 
  622    91/835     2575 Rosan Choi             37 Falls Church VA    1:21:04   8:07     50:14 
  623   183/1659   10834 Katie Dahl             25 Washington DC      1:21:04   8:07     50:46 
  624   108/1083    7285 Daria Gasparini        32 Arlington VA       1:21:05   8:07     50:43 
  625    92/835    14668 Kristen Cunningham     37 Arlington VA       1:21:05   8:07     49:57 
  626    93/835     5374 Marta Miranda          37 Washington DC      1:21:06   8:07     49:39 
  627   184/1659    3633 Ann Lowe               28 Arlington VA       1:21:06   8:07     51:08 
  628   109/1083   14412 Jennifer Bryant        31 Baltimore MD       1:21:07   8:07     50:24 
  629   185/1659    1641 Katherine Ruppert      29 Yorktown Height NY 1:21:07   8:07     49:30 
  630    94/835     6876 Kerry Crum             36 Vienna VA          1:21:08   8:07     51:45 
  631   110/1083    2119 Stephanie Richman      33 Arlington VA       1:21:08   8:07     48:25 
  632   186/1659     880 Andrea Emshoff         28 Arlington VA       1:21:09   8:07     49:34 
  633   111/1083   13297 Amy Srsic              32 Arlington VA       1:21:10   8:07     50:05 
  634    95/835     2191 Brooke Alsamman        39 Fairfax VA         1:21:12   8:08     51:31 
  635   187/1659    3292 Edel Hyland            27 Baltimore MD       1:21:12   8:08     50:39 
  636   188/1659    4443 Anne Shekleton         26 Washington DC      1:21:14   8:08     49:13 
  637    96/835     2357 Nivea Berrios          36 Alexandria VA      1:21:14   8:08     51:00 
  638     7/115     9002 Betty Scott            59 Greensboro NC      1:21:16*  8:08     50:39 
  639   189/1659    3085 Elyssa Greenberg       26 New York NY        1:21:16   8:08     51:00 
  640   190/1659    4382 Catherine Schurz       28 Washington DC      1:21:16   8:08     50:17 
  641    67/519     4874 Jennifer Wolf          41 Arlington VA       1:21:16   8:08     49:29 
  642    11/55      4611 Jenny Suzdak           15 Towson MD          1:21:17   8:08     50:39 
  643   101/728     4333 Alyssa Sams            23 Arlington VA       1:21:19   8:08     49:57 
  644   102/728     4833 Erin White             24 Arlington VA       1:21:19   8:08     50:00 
  645   103/728     7751 Lauren Joseph          23 New York NY        1:21:19   8:08     50:51 
  646    97/835     3492 Pamela Krahl           38 Silver Spring MD   1:21:20   8:08     50:58 
  647   112/1083   16629 Courtney Rubin         31 Washington DC      1:21:20   8:08     50:53 
  648   113/1083    7157 Paula Fernandes        33 Baltimore MD       1:21:20   8:08     50:21 
  649   104/728     2717 Caitlin Davitt         24 Washington DC      1:21:21   8:09     49:58 
  650   105/728     5311 Julie Stuart           24 Washington DC      1:21:22   8:09     50:11 
  651   106/728     3851 Taylor Miller          23 Arlington VA       1:21:22   8:09     51:06 
  652   191/1659    2039 Elizabeth Goldman      28 Falls Church VA    1:21:23   8:09     50:59 
  653   114/1083    3991 Kendra Novick          34 Reston VA          1:21:24   8:09     50:39 
  654   115/1083   13148 Christine Sentner      30 Washington DC      1:21:25   8:09           
  655   192/1659    2345 Elizabeth Benoit       28 Arlington VA       1:21:25   8:09     52:14 
  656   193/1659    2818 Mary Eggstaff          29 Vienna VA          1:21:27   8:09     50:41 
  657    98/835     3494 Stephanie Kramer       38 New Market MD      1:21:27   8:09     50:36 
  658   194/1659    4766 Karen Wallace          27 Lorton VA          1:21:27   8:09     51:37 
  659   107/728     3591 Mindi Levitz           23 Washington DC      1:21:28   8:09     50:16 
  660   195/1659    2989 Amy Gareis             28 Alexandria VA      1:21:28   8:09     51:03 
  661   196/1659    4258 Emily Rockwood         26 Arlington VA       1:21:28   8:09     50:18 
  662    99/835     9698 Caroline Caine         39 Alexandria VA      1:21:29   8:09     50:19 
  663    68/519     1494 Julie Palmer           42 Blacksburg VA      1:21:30   8:09     49:51 
  664    69/519     8099 Susan Lynch            40 Gaithersburg MD    1:21:30   8:09     50:17 
  665   100/835     1471 Elizabeth Oconnor      38 Washington DC      1:21:32   8:10     51:30 
  666     1/17        83 Janice Stoodley        66 Falls Church VA    1:21:32*  8:10     50:29 
  667   116/1083    4271 Danielle Rolfes        31 Washington DC      1:21:34   8:10     51:45 
  668   197/1659    4908 Kelly Spence           27 Washington DC      1:21:34   8:10     50:45 
  669   198/1659    2149 Liz Abbett             26 McLean VA          1:21:35   8:10     50:27 
  670   199/1659    2870 Marie Ewens            29 Washington DC      1:21:37   8:10     51:25 
  671   200/1659    1056 Kyla Hayford           28 Baltimore MD       1:21:37   8:10     51:25 
  672    22/257     3597 Brenda Lewin           50 Swampscott MA      1:21:38   8:10     51:20 
  673   108/728    15454 Rebecca Jones          23 Reston VA          1:21:38   8:10     50:21 
  674   101/835     4591 Lori Stone             35 Washington DC      1:21:38   8:10     50:28 
  675   117/1083    3716 Renee Martin           30 Glen Burnie MD     1:21:38   8:10     51:56 
  676   201/1659    4521 Grace Solares          29 Arlington VA       1:21:40   8:10     50:18 
  677   102/835     2146 Malissa Zimmerman      36 Washington DC      1:21:40   8:10     51:16 
  678    70/519     2514 Dana Carl              42 Bowie MD           1:21:40   8:10     50:26 
  679   118/1083    3904 Stephanie Morrison     31 Alexandria VA      1:21:42   8:11     51:52 
  680   202/1659    4765 Cheryl Wallace         28 Alexandria VA      1:21:44   8:11     52:35 
  681    38/382     9432 Lynda Warren           46 Herndon VA         1:21:45   8:11     51:09 
  682   119/1083    3867 Maureen Mirabito       30 Ellicott City MD   1:21:45   8:11     52:38 
  683    39/382     4763 Susan Wajda            49 Springfield VA     1:21:45   8:11     51:19 
  684   203/1659   13165 Megan Shaw             26 Arlington VA       1:21:46   8:11     50:53 
  685   204/1659    4552 Libby Stancik          28 Washington DC      1:21:46   8:11     49:06 
  686    71/519     3769 Rhonda McCree          41 Clinton MD         1:21:48   8:11     51:23 
  687   103/835     7623 Karen Hottle           36 Vienna VA          1:21:50   8:11     50:44 
  688   109/728     4633 Kaitlan Tauber         22 Chicago IL         1:21:52   8:12     50:06 
  689   110/728     3908 Amanda Morse           23 Washington DC      1:21:52   8:12     52:51 
  690    40/382     7389 Mary Greer             48 Washington DC      1:21:52   8:12     50:14 
  691   104/835     3723 Kristine Martinez      36 Fresno CA          1:21:56   8:12     51:24 
  692   111/728     3210 Heather Higgins        23 New York NY        1:21:57   8:12     51:23 
  693   112/728     8322 Monica Mielke          24 Washington DC      1:21:57   8:12     51:05 
  694   205/1659   16395 Alison Piper           26 Washington DC      1:21:58   8:12     51:30 
  695   120/1083    6692 Anney Che              31 Gaithersburg MD    1:22:00   8:12     50:31 
  696   206/1659    3503 Sasha Kuhlow           26 Odenton MD         1:22:00   8:12     51:32 
  697   121/1083    8600 Julia Paris            32 Arlington VA       1:22:01   8:13     50:37 
  698   207/1659    4618 Emily Swogger          29 Manassas VA        1:22:01   8:13     51:25 
  699   122/1083    7529 Anne Heimann           30 Gaithersburg MD    1:22:01   8:13     51:07 
  700   113/728     4672 Ashley Toher           24 Washington DC      1:22:02   8:13     50:57 
  701   114/728     6511 Candace Brakewood      22 Arlington VA       1:22:02   8:13     50:53 
  702   208/1659    7613 Kelly Hopkins          29 Arlington VA       1:22:03   8:13     51:18 
  703    72/519     7239 Jeanne Friberg         44 Ashburn VA         1:22:03   8:13     51:41 
  704     8/115     4544 Christy St. Clair      58 Glen Arm MD        1:22:04*  8:13     51:21 
  705   115/728      621 Abbey Blume            24 Arlington VA       1:22:04   8:13     50:53 
  706   116/728     3504 Rachel Kutteruf        24 Arllington VA      1:22:04   8:13     50:53 
  707   209/1659    8562 Andrea Otero           26 Washington DC      1:22:04   8:13     50:51 
  708   105/835     6491 Laurie Bothwell        38 Baltimore MD       1:22:05   8:13     51:05 
  709   106/835     2564 Kate Charlow           36 Towson MD          1:22:05   8:13     51:44 
  710   123/1083    2938 Lori Foringer          34 Alexandria VA      1:22:05   8:13     51:09 
  711   210/1659    3787 Juliana McGlosson      28 Alexandria VA      1:22:06   8:13     51:26 
  712    41/382    11265 Ruth Gaudreau          48 Salisbury MD       1:22:06   8:13     50:54 
  713   117/728    14821 Tiffany Eder           21 Washington DC      1:22:07   8:13     51:49 
  714   107/835     3009 Catherine Geiszler     38 Fairfax VA         1:22:07   8:13     49:58 
  715   118/728     8543 Elizabeth Olien        24 Arlington VA       1:22:07   8:13     51:48 
  716   124/1083    9301 Nell Todd              31 Washington DC      1:22:08   8:13     51:54 
  717     9/115      113 Freyda Greenberg       58 Falls Church VA    1:22:08*  8:13     51:04 
  718   108/835     3759 Maureen McCarthy       37 North Kingstown RI 1:22:08   8:13     51:52 
  719   211/1659    3645 Sara Lund              26 Washington DC      1:22:08   8:13     52:08 
  720   212/1659   15722 Jenny Lee              29 Germantown MD      1:22:08   8:13     51:30 
  721   213/1659    8174 Lisa Marshall          27 Apt 67 DC          1:22:09   8:13     52:04 
  722   214/1659    5076 Karen Radermacher      27 Washington DC      1:22:09   8:13     52:38 
  723   215/1659    3760 Erin McCarty           27 Washington DC      1:22:10   8:13     50:19 
  724   216/1659    4499 Katherine Smith        26 Washington DC      1:22:10   8:13     50:33 
  725    73/519     2167 Diane Adams            44 Purcellville VA    1:22:10   8:13     51:53 
  726   125/1083    7645 Meah Hubble            34 Leesburg VA        1:22:11   8:14     50:43 
  727   109/835     1135 Brooke Johnson         38 Oakton VA          1:22:14   8:14     50:56 
  728    10/115     3657 Ruth Lyons             55 Banning CA         1:22:14*  8:14     51:05 
  729    74/519     3213 Megan Hilal            41 Oakton VA          1:22:14   8:14     51:04 
  730   217/1659    6913 Liora Danan            25 Washington DC      1:22:14   8:14     52:02 
  731   119/728     3428 Lissa Kerstien         24 Washinton DC       1:22:14   8:14     52:03 
  732   218/1659    7777 Asha Kapur             25 Winston Salem NC   1:22:15   8:14     51:51 
  733    75/519     3298 Marianne Inslee        41 Mechanicsville VA  1:22:16   8:14     51:01 
  734   120/728     5095 Mallery Marshall       23 Washington DC      1:22:17   8:14     50:56 
  735   126/1083    3557 Lucrecia Ledesma       31 Chevy Chase MD     1:22:18   8:14     49:38 
  736   219/1659    3642 Susan Ludwick          26 Arlington VA       1:22:20   8:14     51:52 
  737   127/1083    2693 Elizabeth Danberg      31 Arlington VA       1:22:20   8:14     52:05 
  738   110/835     6059 Lisa Harfoot           36 Washington DC      1:22:20   8:14     51:47 
  739   128/1083    3262 Amie Hsia              34 Washington DC      1:22:21   8:15     52:14 
  740   220/1659    3612 Angela Lipshutz        29 Washington DC      1:22:21   8:15     52:39 
  741    76/519     3909 Mandana Mortazavi      43 Leesburg VA        1:22:21   8:15     51:00 
  742    77/519     9469 Leah Werchick          41 Washington DC      1:22:22   8:15     51:49 
  743   111/835     6443 Luz Blakney            39 Oak Hill VA        1:22:22   8:15     51:10 
  744   112/835     4736 Laura Vetter           37 Alexandria VA      1:22:23   8:15     51:19 
  745   121/728     6419 Katherine Bever        23 Baltimore MD       1:22:23   8:15     50:59 
  746   113/835     7593 Lara Hogston           38 Silver Spring MD   1:22:25   8:15     51:50 
  747   221/1659    9525 Jacquelyn Windfeldt    25 Alexandria VA      1:22:26   8:15     51:59 
  748    42/382     3528 Kathleen Larkin        48 Vienna VA          1:22:27   8:15     51:48 
  749   129/1083    4506 Alison Smith           32 Leesburg VA        1:22:27   8:15     52:29 
  750   222/1659    9538 Elissa Wojenski        26 Pikesville MD      1:22:28   8:15     50:33 
  751   130/1083    3286 Casey Huron            30 Arlington VA       1:22:30   8:15     51:24 
  752    23/257     1548 Mickey Piscitelli      50 Baldwinsville NY   1:22:30   8:15     51:30 
  753   114/835     3096 Dana Grieser           37 Frederick MD       1:22:31   8:16     51:18 
  754   223/1659    8855 Lisa Rogoff            25 Washington DC      1:22:32   8:16     52:21 
  755   115/835     7132 Elizabeth Fairey       37 Greenbelt MD       1:22:32   8:16     52:24 
  756   224/1659    1483 Suzanne Osborne        28 Simsbury CT        1:22:33   8:16     51:34 
  757   131/1083    3417 Holly Kendrick         31 Alexandria VA      1:22:33   8:16     52:31 
  758   122/728    15246 Elizabeth Helwig       21 Basking Ridge NJ   1:22:34   8:16     53:43 
  759   123/728     2869 Erin Ewalt             22 Baltimore MD       1:22:35   8:16     51:01 
  760   124/728    11421 Kathryn Grossi         24 Arlington VA       1:22:36   8:16     51:49 
  761    43/382     2727 Claire Dedow           46 Clarkston MI       1:22:36   8:16     52:03 
  762    78/519     1168 Sheryl Kennedy         42 Hagerstown MD      1:22:37   8:16     51:33 
  763   225/1659    8662 Alison Phillips        26 Fairfax VA         1:22:37   8:16     52:00 
  764   132/1083    2737 Tiffani Demarco        33 Arlington VA       1:22:38   8:16     51:39 
  765   226/1659    7569 Sara Hilmer            29 Alexandria VA      1:22:38   8:16     51:39 
  766   227/1659    2267 Sarah Bagley           27 Washington DC      1:22:38   8:16     52:14 
  767   228/1659    4405 Alison Scudder         25 New York NY        1:22:38   8:16     51:42 
  768   116/835     8729 Sadie Quarrier         36 Washington DC      1:22:39   8:16     52:30 
  769   133/1083    4071 Alix Paye              31 Rockville MD       1:22:39   8:16     52:45 
  770   134/1083    6431 Heather Bjornson       32 Washington DC      1:22:40   8:16     52:32 
  771   135/1083    3672 Jackie Maddox          33 Carlisle PA        1:22:42   8:17     52:48 
  772    79/519     1740 Pam Smith              40 Middletown NY      1:22:42   8:17     52:41 
  773   125/728     8863 Joyce Rollor           22 Baltimore MD       1:22:43   8:17     51:00 
  774   136/1083    5373 Shannon Watson         30 Bethesda MD        1:22:43   8:17     52:22 
  775   126/728     2507 Betsy Cantwell         20 Cherry Hill NJ     1:22:48   8:17     51:22 
  776   229/1659    8402 Sarah Morris           25 Washington DC      1:22:48   8:17     50:37 
  777   117/835     2035 Tracey Enright         38 Washington DC      1:22:48   8:17     52:33 
  778   230/1659    5107 Suzanne Anthony        26 Arlington VA       1:22:49   8:17     53:12 
  779   127/728    12737 Susan Peterson         24 Baltimore MD       1:22:49   8:17     51:35 
  780   231/1659   11924 Anne Kramer            25 Washington DC      1:22:51   8:18     52:43 
  781   232/1659    2750 Stephanie Di Stasi     26 Washington DC      1:22:51   8:18     53:32 
  782   233/1659    9174 Jennifer Steiling      28 Fairfax VA         1:22:52   8:18     52:19 
  783   234/1659   13696 Barika Williams        25 Falls Church VA    1:22:52   8:18     52:39 
  784   235/1659    2428 Courtney Bristow       27 Washington DC      1:22:53   8:18     51:42 
  785   236/1659   14560 Kathryn Clark          27 Falls Church VA    1:22:54   8:18     52:44 
  786   128/728     2133 Dorothy Thoburn        24 Reston VA          1:22:54   8:18     51:57 
  787   129/728     7413 Allison Griswold       22 Annandale VA       1:22:54   8:18     52:12 
  788   237/1659    7076 Kristin Edison         29 Washington DC      1:22:55   8:18     51:37 
  789    44/382     2457 Belinda Buckman        46 Louisville KY      1:22:57   8:18     51:12 
  790   238/1659    4585 Jennifer Stierwalt     26 Bethesda MD        1:22:57   8:18     52:46 
  791   137/1083    2548 Monica Ceberg          32 Springfield VA     1:22:58   8:18     51:56 
  792   118/835    10363 Charlotte Bertrand     37 Sterling VA        1:22:58   8:18     52:33 
  793   138/1083    3553 Missy Lazzari          31 Mount Airy MD      1:22:59   8:18     51:32 
  794   139/1083    3624 Cortney Lollar         31 Washington DC      1:22:59   8:18     52:26 
